date,state,daily
2016-03-14,Malaysia,180.0
2016-03-15,Malaysia,184.0
2016-03-16,Malaysia,90.0
2016-03-17,Malaysia,49.0
2016-03-18,Malaysia,85.0
2016-03-19,Malaysia,44.0
2016-03-20,Malaysia,73.0
2016-03-21,Malaysia,124.0
2016-03-22,Malaysia,69.0
2016-03-23,Malaysia,114.0
2016-03-24,Malaysia,151.0
2016-03-25,Malaysia,68.0
2016-03-26,Malaysia,71.0
2016-03-27,Malaysia,28.0
2016-03-28,Malaysia,122.0
2016-03-29,Malaysia,137.0
2016-03-30,Malaysia,184.0
2016-03-31,Malaysia,164.0
2016-04-01,Malaysia,42.0
2016-04-02,Malaysia,53.0
2016-04-03,Malaysia,59.0
2016-04-04,Malaysia,96.0
2016-04-05,Malaysia,47.0
2016-04-06,Malaysia,65.0
2016-04-07,Malaysia,158.0
2016-04-08,Malaysia,39.0
2016-04-09,Malaysia,77.0
2016-04-10,Malaysia,96.0
2016-04-11,Malaysia,59.0
2016-04-12,Malaysia,86.0
2016-04-13,Malaysia,111.0
2016-04-14,Malaysia,146.0
2016-04-15,Malaysia,48.0
2016-04-16,Malaysia,230.0
2016-04-17,Malaysia,166.0
2016-04-18,Malaysia,71.0
2016-04-19,Malaysia,64.0
2016-04-20,Malaysia,79.0
2016-04-21,Malaysia,79.0
2016-04-22,Malaysia,54.0
2016-04-23,Malaysia,57.0
2016-04-24,Malaysia,94.0
2016-04-25,Malaysia,107.0
2016-04-26,Malaysia,90.0
2016-04-27,Malaysia,121.0
2016-04-28,Malaysia,143.0
2016-04-29,Malaysia,114.0
2016-04-30,Malaysia,82.0
2016-05-01,Malaysia,56.0
2016-05-02,Malaysia,131.0
2016-05-03,Malaysia,87.0
2016-05-04,Malaysia,74.0
2016-05-05,Malaysia,150.0
2016-05-06,Malaysia,60.0
2016-05-07,Malaysia,51.0
2016-05-08,Malaysia,84.0
2016-05-09,Malaysia,70.0
2016-05-10,Malaysia,89.0
2016-05-11,Malaysia,86.0
2016-05-12,Malaysia,54.0
2016-05-13,Malaysia,34.0
2016-05-14,Malaysia,23.0
2016-05-15,Malaysia,49.0
2016-05-16,Malaysia,35.0
2016-05-17,Malaysia,53.0
2016-05-18,Malaysia,40.0
2016-05-19,Malaysia,45.0
2016-05-20,Malaysia,36.0
2016-05-21,Malaysia,243.0
2016-05-22,Malaysia,257.0
2016-05-23,Malaysia,64.0
2016-05-24,Malaysia,149.0
2016-05-25,Malaysia,83.0
2016-05-26,Malaysia,113.0
2016-05-27,Malaysia,159.0
2016-05-28,Malaysia,113.0
2016-05-29,Malaysia,103.0
2016-05-30,Malaysia,93.0
2016-05-31,Malaysia,124.0
2016-06-01,Malaysia,148.0
2016-06-02,Malaysia,84.0
2016-06-03,Malaysia,88.0
2016-06-04,Malaysia,78.0
2016-06-05,Malaysia,72.0
2016-06-06,Malaysia,52.0
2016-06-07,Malaysia,77.0
2016-06-08,Malaysia,63.0
2016-06-09,Malaysia,58.0
2016-06-10,Malaysia,157.0
2016-06-11,Malaysia,44.0
2016-06-12,Malaysia,140.0
2016-06-13,Malaysia,76.0
2016-06-14,Malaysia,60.0
2016-06-15,Malaysia,28.0
2016-06-16,Malaysia,29.0
2016-06-17,Malaysia,26.0
2016-06-18,Malaysia,45.0
2016-06-19,Malaysia,123.0
2016-06-20,Malaysia,43.0
2016-06-21,Malaysia,74.0
2016-06-22,Malaysia,55.0
2016-06-23,Malaysia,32.0
2016-06-24,Malaysia,37.0
2016-06-25,Malaysia,72.0
2016-06-26,Malaysia,104.0
2016-06-27,Malaysia,77.0
2016-06-28,Malaysia,35.0
2016-06-29,Malaysia,30.0
2016-06-30,Malaysia,85.0
2016-07-01,Malaysia,15.0
2016-07-02,Malaysia,16.0
2016-07-03,Malaysia,82.0
2016-07-04,Malaysia,33.0
2016-07-05,Malaysia,17.0
2016-07-06,Malaysia,6.0
2016-07-07,Malaysia,7.0
2016-07-08,Malaysia,13.0
2016-07-09,Malaysia,7.0
2016-07-10,Malaysia,37.0
2016-07-11,Malaysia,25.0
2016-07-12,Malaysia,27.0
2016-07-13,Malaysia,50.0
2016-07-14,Malaysia,39.0
2016-07-15,Malaysia,16.0
2016-07-16,Malaysia,100.0
2016-07-17,Malaysia,107.0
2016-07-18,Malaysia,45.0
2016-07-19,Malaysia,45.0
2016-07-20,Malaysia,72.0
2016-07-21,Malaysia,86.0
2016-07-22,Malaysia,34.0
2016-07-23,Malaysia,89.0
2016-07-24,Malaysia,89.0
2016-07-25,Malaysia,95.0
2016-07-26,Malaysia,24.0
2016-07-27,Malaysia,73.0
2016-07-28,Malaysia,32.0
2016-07-29,Malaysia,29.0
2016-07-30,Malaysia,47.0
2016-07-31,Malaysia,52.0
2016-08-01,Malaysia,17.0
2016-08-02,Malaysia,17.0
2016-08-03,Malaysia,71.0
2016-08-04,Malaysia,82.0
2016-08-05,Malaysia,72.0
2016-08-06,Malaysia,87.0
2016-08-07,Malaysia,16.0
2016-08-08,Malaysia,67.0
2016-08-09,Malaysia,73.0
2016-08-10,Malaysia,111.0
2016-08-11,Malaysia,44.0
2016-08-12,Malaysia,75.0
2016-08-13,Malaysia,42.0
2016-08-14,Malaysia,265.0
2016-08-15,Malaysia,87.0
2016-08-16,Malaysia,48.0
2016-08-17,Malaysia,96.0
2016-08-18,Malaysia,122.0
2016-08-19,Malaysia,27.0
2016-08-20,Malaysia,80.0
2016-08-21,Malaysia,28.0
2016-08-22,Malaysia,59.0
2016-08-23,Malaysia,230.0
2016-08-24,Malaysia,175.0
2016-08-25,Malaysia,50.0
2016-08-26,Malaysia,101.0
2016-08-27,Malaysia,42.0
2016-08-28,Malaysia,106.0
2016-08-29,Malaysia,89.0
2016-08-30,Malaysia,48.0
2016-08-31,Malaysia,87.0
2016-09-01,Malaysia,59.0
2016-09-02,Malaysia,43.0
2016-09-03,Malaysia,241.0
2016-09-04,Malaysia,31.0
2016-09-05,Malaysia,15.0
2016-09-06,Malaysia,176.0
2016-09-07,Malaysia,48.0
2016-09-08,Malaysia,101.0
2016-09-09,Malaysia,28.0
2016-09-10,Malaysia,42.0
2016-09-11,Malaysia,9.0
2016-09-12,Malaysia,31.0
2016-09-13,Malaysia,41.0
2016-09-14,Malaysia,20.0
2016-09-15,Malaysia,32.0
2016-09-16,Malaysia,29.0
2016-09-17,Malaysia,8.0
2016-09-18,Malaysia,23.0
2016-09-19,Malaysia,133.0
2016-09-20,Malaysia,70.0
2016-09-21,Malaysia,91.0
2016-09-22,Malaysia,105.0
2016-09-23,Malaysia,130.0
2016-09-24,Malaysia,185.0
2016-09-25,Malaysia,77.0
2016-09-26,Malaysia,43.0
2016-09-27,Malaysia,104.0
2016-09-28,Malaysia,40.0
2016-09-29,Malaysia,330.0
2016-09-30,Malaysia,28.0
2016-10-01,Malaysia,25.0
2016-10-02,Malaysia,41.0
2016-10-03,Malaysia,77.0
2016-10-04,Malaysia,156.0
2016-10-05,Malaysia,283.0
2016-10-06,Malaysia,301.0
2016-10-07,Malaysia,182.0
2016-10-08,Malaysia,3270.0
2016-10-09,Malaysia,166.0
2016-10-10,Malaysia,545.0
2016-10-11,Malaysia,314.0
2016-10-12,Malaysia,490.0
2016-10-13,Malaysia,398.0
2016-10-14,Malaysia,222.0
2016-10-15,Malaysia,355.0
2016-10-16,Malaysia,147.0
2016-10-17,Malaysia,232.0
2016-10-18,Malaysia,226.0
2016-10-19,Malaysia,131.0
2016-10-20,Malaysia,180.0
2016-10-21,Malaysia,124.0
2016-10-22,Malaysia,181.0
2016-10-23,Malaysia,35.0
2016-10-24,Malaysia,192.0
2016-10-25,Malaysia,33.0
2016-10-26,Malaysia,124.0
2016-10-27,Malaysia,97.0
2016-10-28,Malaysia,42.0
2016-10-29,Malaysia,18.0
2016-10-30,Malaysia,83.0
2016-10-31,Malaysia,22.0
2016-11-01,Malaysia,81.0
2016-11-02,Malaysia,130.0
2016-11-03,Malaysia,110.0
2016-11-04,Malaysia,25.0
2016-11-05,Malaysia,29.0
2016-11-06,Malaysia,34.0
2016-11-07,Malaysia,79.0
2016-11-08,Malaysia,108.0
2016-11-09,Malaysia,132.0
2016-11-10,Malaysia,98.0
2016-11-11,Malaysia,35.0
2016-11-12,Malaysia,38.0
2016-11-13,Malaysia,36.0
2016-11-14,Malaysia,54.0
2016-11-15,Malaysia,96.0
2016-11-16,Malaysia,99.0
2016-11-17,Malaysia,100.0
2016-11-18,Malaysia,83.0
2016-11-19,Malaysia,31.0
2016-11-20,Malaysia,37.0
2016-11-21,Malaysia,48.0
2016-11-22,Malaysia,40.0
2016-11-23,Malaysia,145.0
2016-11-24,Malaysia,70.0
2016-11-25,Malaysia,70.0
2016-11-26,Malaysia,38.0
2016-11-27,Malaysia,34.0
2016-11-28,Malaysia,108.0
2016-11-29,Malaysia,74.0
2016-11-30,Malaysia,124.0
2016-12-01,Malaysia,85.0
2016-12-02,Malaysia,113.0
2016-12-03,Malaysia,21.0
2016-12-04,Malaysia,14.0
2016-12-05,Malaysia,31.0
2016-12-06,Malaysia,36.0
2016-12-07,Malaysia,31.0
2016-12-08,Malaysia,71.0
2016-12-09,Malaysia,31.0
2016-12-10,Malaysia,25.0
2016-12-11,Malaysia,8.0
2016-12-12,Malaysia,24.0
2016-12-13,Malaysia,111.0
2016-12-14,Malaysia,84.0
2016-12-15,Malaysia,56.0
2016-12-16,Malaysia,17.0
2016-12-17,Malaysia,36.0
2016-12-18,Malaysia,72.0
2016-12-19,Malaysia,69.0
2016-12-20,Malaysia,49.0
2016-12-21,Malaysia,49.0
2016-12-22,Malaysia,64.0
2016-12-23,Malaysia,17.0
2016-12-24,Malaysia,18.0
2016-12-25,Malaysia,7.0
2016-12-26,Malaysia,17.0
2016-12-27,Malaysia,97.0
2016-12-28,Malaysia,44.0
2016-12-29,Malaysia,48.0
2016-12-30,Malaysia,72.0
2016-12-31,Malaysia,8.0
2017-01-01,Malaysia,19.0
2017-01-02,Malaysia,23.0
2017-01-03,Malaysia,48.0
2017-01-04,Malaysia,21.0
2017-01-05,Malaysia,93.0
2017-01-06,Malaysia,16.0
2017-01-07,Malaysia,73.0
2017-01-08,Malaysia,27.0
2017-01-09,Malaysia,74.0
2017-01-10,Malaysia,58.0
2017-01-11,Malaysia,58.0
2017-01-12,Malaysia,39.0
2017-01-13,Malaysia,22.0
2017-01-14,Malaysia,61.0
2017-01-15,Malaysia,19.0
2017-01-16,Malaysia,75.0
2017-01-17,Malaysia,100.0
2017-01-18,Malaysia,140.0
2017-01-19,Malaysia,136.0
2017-01-20,Malaysia,54.0
2017-01-21,Malaysia,60.0
2017-01-22,Malaysia,36.0
2017-01-23,Malaysia,30.0
2017-01-24,Malaysia,77.0
2017-01-25,Malaysia,57.0
2017-01-26,Malaysia,42.0
2017-01-27,Malaysia,72.0
2017-01-28,Malaysia,44.0
2017-01-29,Malaysia,23.0
2017-01-30,Malaysia,33.0
2017-01-31,Malaysia,38.0
2017-02-01,Malaysia,31.0
2017-02-02,Malaysia,72.0
2017-02-03,Malaysia,59.0
2017-02-04,Malaysia,9.0
2017-02-05,Malaysia,60.0
2017-02-06,Malaysia,38.0
2017-02-07,Malaysia,61.0
2017-02-08,Malaysia,71.0
2017-02-09,Malaysia,214.0
2017-02-10,Malaysia,74.0
2017-02-11,Malaysia,25.0
2017-02-12,Malaysia,71.0
2017-02-13,Malaysia,174.0
2017-02-14,Malaysia,109.0
2017-02-15,Malaysia,65.0
2017-02-16,Malaysia,41.0
2017-02-17,Malaysia,151.0
2017-02-18,Malaysia,96.0
2017-02-19,Malaysia,52.0
2017-02-20,Malaysia,51.0
2017-02-21,Malaysia,47.0
2017-02-22,Malaysia,99.0
2017-02-23,Malaysia,59.0
2017-02-24,Malaysia,44.0
2017-02-25,Malaysia,76.0
2017-02-26,Malaysia,36.0
2017-02-27,Malaysia,82.0
2017-02-28,Malaysia,124.0
2017-03-01,Malaysia,19.0
2017-03-02,Malaysia,64.0
2017-03-03,Malaysia,100.0
2017-03-04,Malaysia,50.0
2017-03-05,Malaysia,46.0
2017-03-06,Malaysia,55.0
2017-03-07,Malaysia,25.0
2017-03-08,Malaysia,74.0
2017-03-09,Malaysia,43.0
2017-03-10,Malaysia,94.0
2017-03-11,Malaysia,52.0
2017-03-12,Malaysia,42.0
2017-03-13,Malaysia,58.0
2017-03-14,Malaysia,48.0
2017-03-15,Malaysia,33.0
2017-03-16,Malaysia,185.0
2017-03-17,Malaysia,34.0
2017-03-18,Malaysia,101.0
2017-03-19,Malaysia,80.0
2017-03-20,Malaysia,50.0
2017-03-21,Malaysia,156.0
2017-03-22,Malaysia,76.0
2017-03-23,Malaysia,89.0
2017-03-24,Malaysia,17.0
2017-03-25,Malaysia,153.0
2017-03-26,Malaysia,161.0
2017-03-27,Malaysia,75.0
2017-03-28,Malaysia,164.0
2017-03-29,Malaysia,50.0
2017-03-30,Malaysia,82.0
2017-03-31,Malaysia,71.0
2017-04-01,Malaysia,132.0
2017-04-02,Malaysia,48.0
2017-04-03,Malaysia,29.0
2017-04-04,Malaysia,38.0
2017-04-05,Malaysia,48.0
2017-04-06,Malaysia,133.0
2017-04-07,Malaysia,97.0
2017-04-08,Malaysia,113.0
2017-04-09,Malaysia,104.0
2017-04-10,Malaysia,58.0
2017-04-11,Malaysia,69.0
2017-04-12,Malaysia,72.0
2017-04-13,Malaysia,105.0
2017-04-14,Malaysia,36.0
2017-04-15,Malaysia,54.0
2017-04-16,Malaysia,62.0
2017-04-17,Malaysia,41.0
2017-04-18,Malaysia,29.0
2017-04-19,Malaysia,6.0
2017-04-20,Malaysia,16.0
2017-04-21,Malaysia,4.0
2017-04-22,Malaysia,49.0
2017-04-23,Malaysia,70.0
2017-04-24,Malaysia,4.0
2017-04-25,Malaysia,40.0
2017-04-26,Malaysia,30.0
2017-04-27,Malaysia,46.0
2017-04-28,Malaysia,78.0
2017-04-29,Malaysia,33.0
2017-04-30,Malaysia,10.0
2017-05-01,Malaysia,111.0
2017-05-02,Malaysia,22.0
2017-05-03,Malaysia,86.0
2017-05-04,Malaysia,38.0
2017-05-05,Malaysia,21.0
2017-05-06,Malaysia,36.0
2017-05-07,Malaysia,87.0
2017-05-08,Malaysia,27.0
2017-05-09,Malaysia,68.0
2017-05-10,Malaysia,54.0
2017-05-11,Malaysia,55.0
2017-05-12,Malaysia,54.0
2017-05-13,Malaysia,51.0
2017-05-14,Malaysia,70.0
2017-05-15,Malaysia,70.0
2017-05-16,Malaysia,70.0
2017-05-17,Malaysia,50.0
2017-05-18,Malaysia,32.0
2017-05-19,Malaysia,29.0
2017-05-20,Malaysia,78.0
2017-05-21,Malaysia,243.0
2017-05-22,Malaysia,46.0
2017-05-23,Malaysia,69.0
2017-05-24,Malaysia,79.0
2017-05-25,Malaysia,70.0
2017-05-26,Malaysia,50.0
2017-05-27,Malaysia,21.0
2017-05-28,Malaysia,20.0
2017-05-29,Malaysia,95.0
2017-05-30,Malaysia,53.0
2017-05-31,Malaysia,52.0
2017-06-01,Malaysia,61.0
2017-06-02,Malaysia,31.0
2017-06-03,Malaysia,12.0
2017-06-04,Malaysia,27.0
2017-06-05,Malaysia,222.0
2017-06-06,Malaysia,66.0
2017-06-07,Malaysia,122.0
2017-06-08,Malaysia,59.0
2017-06-09,Malaysia,52.0
2017-06-10,Malaysia,24.0
2017-06-11,Malaysia,19.0
2017-06-12,Malaysia,45.0
2017-06-13,Malaysia,103.0
2017-06-14,Malaysia,43.0
2017-06-15,Malaysia,56.0
2017-06-16,Malaysia,32.0
2017-06-17,Malaysia,21.0
2017-06-18,Malaysia,69.0
2017-06-19,Malaysia,99.0
2017-06-20,Malaysia,46.0
2017-06-21,Malaysia,36.0
2017-06-22,Malaysia,81.0
2017-06-23,Malaysia,88.0
2017-06-24,Malaysia,13.0
2017-06-25,Malaysia,4.0
2017-06-26,Malaysia,8.0
2017-06-27,Malaysia,11.0
2017-06-28,Malaysia,75.0
2017-06-29,Malaysia,30.0
2017-06-30,Malaysia,25.0
2017-07-01,Malaysia,20.0
2017-07-02,Malaysia,68.0
2017-07-03,Malaysia,19.0
2017-07-04,Malaysia,47.0
2017-07-05,Malaysia,13.0
2017-07-06,Malaysia,24.0
2017-07-07,Malaysia,20.0
2017-07-08,Malaysia,44.0
2017-07-09,Malaysia,14.0
2017-07-10,Malaysia,45.0
2017-07-11,Malaysia,70.0
2017-07-12,Malaysia,48.0
2017-07-13,Malaysia,48.0
2017-07-14,Malaysia,69.0
2017-07-15,Malaysia,4.0
2017-07-16,Malaysia,55.0
2017-07-17,Malaysia,67.0
2017-07-18,Malaysia,24.0
2017-07-19,Malaysia,34.0
2017-07-20,Malaysia,22.0
2017-07-21,Malaysia,83.0
2017-07-22,Malaysia,120.0
2017-07-23,Malaysia,62.0
2017-07-24,Malaysia,73.0
2017-07-25,Malaysia,27.0
2017-07-26,Malaysia,58.0
2017-07-27,Malaysia,104.0
2017-07-28,Malaysia,35.0
2017-07-29,Malaysia,90.0
2017-07-30,Malaysia,143.0
2017-07-31,Malaysia,27.0
2017-08-01,Malaysia,43.0
2017-08-02,Malaysia,65.0
2017-08-03,Malaysia,23.0
2017-08-04,Malaysia,67.0
2017-08-05,Malaysia,242.0
2017-08-06,Malaysia,22.0
2017-08-07,Malaysia,115.0
2017-08-08,Malaysia,169.0
2017-08-09,Malaysia,22.0
2017-08-10,Malaysia,38.0
2017-08-11,Malaysia,46.0
2017-08-12,Malaysia,66.0
2017-08-13,Malaysia,138.0
2017-08-14,Malaysia,46.0
2017-08-15,Malaysia,41.0
2017-08-16,Malaysia,88.0
2017-08-17,Malaysia,232.0
2017-08-18,Malaysia,48.0
2017-08-19,Malaysia,77.0
2017-08-20,Malaysia,50.0
2017-08-21,Malaysia,141.0
2017-08-22,Malaysia,50.0
2017-08-23,Malaysia,49.0
2017-08-24,Malaysia,61.0
2017-08-25,Malaysia,29.0
2017-08-26,Malaysia,32.0
2017-08-27,Malaysia,46.0
2017-08-28,Malaysia,19.0
2017-08-29,Malaysia,81.0
2017-08-30,Malaysia,46.0
2017-08-31,Malaysia,15.0
2017-09-01,Malaysia,20.0
2017-09-02,Malaysia,18.0
2017-09-03,Malaysia,4.0
2017-09-04,Malaysia,11.0
2017-09-05,Malaysia,149.0
2017-09-06,Malaysia,58.0
2017-09-07,Malaysia,56.0
2017-09-08,Malaysia,66.0
2017-09-09,Malaysia,59.0
2017-09-10,Malaysia,99.0
2017-09-11,Malaysia,138.0
2017-09-12,Malaysia,129.0
2017-09-13,Malaysia,116.0
2017-09-14,Malaysia,178.0
2017-09-15,Malaysia,60.0
2017-09-16,Malaysia,175.0
2017-09-17,Malaysia,141.0
2017-09-18,Malaysia,77.0
2017-09-19,Malaysia,97.0
2017-09-20,Malaysia,93.0
2017-09-21,Malaysia,43.0
2017-09-22,Malaysia,14.0
2017-09-23,Malaysia,42.0
2017-09-24,Malaysia,108.0
2017-09-25,Malaysia,144.0
2017-09-26,Malaysia,54.0
2017-09-27,Malaysia,107.0
2017-09-28,Malaysia,98.0
2017-09-29,Malaysia,66.0
2017-09-30,Malaysia,275.0
2017-10-01,Malaysia,79.0
2017-10-02,Malaysia,37.0
2017-10-03,Malaysia,81.0
2017-10-04,Malaysia,270.0
2017-10-05,Malaysia,103.0
2017-10-06,Malaysia,63.0
2017-10-07,Malaysia,804.0
2017-10-08,Malaysia,490.0
2017-10-09,Malaysia,304.0
2017-10-10,Malaysia,303.0
2017-10-11,Malaysia,355.0
2017-10-12,Malaysia,383.0
2017-10-13,Malaysia,180.0
2017-10-14,Malaysia,132.0
2017-10-15,Malaysia,106.0
2017-10-16,Malaysia,183.0
2017-10-17,Malaysia,88.0
2017-10-18,Malaysia,76.0
2017-10-19,Malaysia,139.0
2017-10-20,Malaysia,68.0
2017-10-21,Malaysia,65.0
2017-10-22,Malaysia,206.0
2017-10-23,Malaysia,93.0
2017-10-24,Malaysia,285.0
2017-10-25,Malaysia,204.0
2017-10-26,Malaysia,210.0
2017-10-27,Malaysia,211.0
2017-10-28,Malaysia,117.0
2017-10-29,Malaysia,83.0
2017-10-30,Malaysia,208.0
2017-10-31,Malaysia,342.0
2017-11-01,Malaysia,201.0
2017-11-02,Malaysia,177.0
2017-11-03,Malaysia,74.0
2017-11-04,Malaysia,71.0
2017-11-05,Malaysia,76.0
2017-11-06,Malaysia,158.0
2017-11-07,Malaysia,160.0
2017-11-08,Malaysia,153.0
2017-11-09,Malaysia,213.0
2017-11-10,Malaysia,118.0
2017-11-11,Malaysia,103.0
2017-11-12,Malaysia,66.0
2017-11-13,Malaysia,42.0
2017-11-14,Malaysia,114.0
2017-11-15,Malaysia,149.0
2017-11-16,Malaysia,182.0
2017-11-17,Malaysia,137.0
2017-11-18,Malaysia,42.0
2017-11-19,Malaysia,36.0
2017-11-20,Malaysia,163.0
2017-11-21,Malaysia,92.0
2017-11-22,Malaysia,80.0
2017-11-23,Malaysia,175.0
2017-11-24,Malaysia,247.0
2017-11-25,Malaysia,139.0
2017-11-26,Malaysia,125.0
2017-11-27,Malaysia,137.0
2017-11-28,Malaysia,173.0
2017-11-29,Malaysia,362.0
2017-11-30,Malaysia,218.0
2017-12-01,Malaysia,56.0
2017-12-02,Malaysia,30.0
2017-12-03,Malaysia,23.0
2017-12-04,Malaysia,168.0
2017-12-05,Malaysia,92.0
2017-12-06,Malaysia,119.0
2017-12-07,Malaysia,161.0
2017-12-08,Malaysia,140.0
2017-12-09,Malaysia,19.0
2017-12-10,Malaysia,84.0
2017-12-11,Malaysia,199.0
2017-12-12,Malaysia,166.0
2017-12-13,Malaysia,133.0
2017-12-14,Malaysia,74.0
2017-12-15,Malaysia,52.0
2017-12-16,Malaysia,9.0
2017-12-17,Malaysia,31.0
2017-12-18,Malaysia,58.0
2017-12-19,Malaysia,84.0
2017-12-20,Malaysia,77.0
2017-12-21,Malaysia,91.0
2017-12-22,Malaysia,57.0
2017-12-23,Malaysia,88.0
2017-12-24,Malaysia,21.0
2017-12-25,Malaysia,16.0
2017-12-26,Malaysia,46.0
2017-12-27,Malaysia,55.0
2017-12-28,Malaysia,113.0
2017-12-29,Malaysia,83.0
2017-12-30,Malaysia,38.0
2017-12-31,Malaysia,49.0
2018-01-01,Malaysia,86.0
2018-01-02,Malaysia,109.0
2018-01-03,Malaysia,113.0
2018-01-04,Malaysia,84.0
2018-01-05,Malaysia,68.0
2018-01-06,Malaysia,35.0
2018-01-07,Malaysia,55.0
2018-01-08,Malaysia,85.0
2018-01-09,Malaysia,43.0
2018-01-10,Malaysia,42.0
2018-01-11,Malaysia,32.0
2018-01-12,Malaysia,43.0
2018-01-13,Malaysia,56.0
2018-01-14,Malaysia,107.0
2018-01-15,Malaysia,90.0
2018-01-16,Malaysia,60.0
2018-01-17,Malaysia,46.0
2018-01-18,Malaysia,181.0
2018-01-19,Malaysia,38.0
2018-01-20,Malaysia,121.0
2018-01-21,Malaysia,173.0
2018-01-22,Malaysia,97.0
2018-01-23,Malaysia,122.0
2018-01-24,Malaysia,69.0
2018-01-25,Malaysia,47.0
2018-01-26,Malaysia,53.0
2018-01-27,Malaysia,104.0
2018-01-28,Malaysia,99.0
2018-01-29,Malaysia,25.0
2018-01-30,Malaysia,99.0
2018-01-31,Malaysia,339.0
2018-02-01,Malaysia,58.0
2018-02-02,Malaysia,32.0
2018-02-03,Malaysia,24.0
2018-02-04,Malaysia,49.0
2018-02-05,Malaysia,50.0
2018-02-06,Malaysia,53.0
2018-02-07,Malaysia,125.0
2018-02-08,Malaysia,78.0
2018-02-09,Malaysia,46.0
2018-02-10,Malaysia,77.0
2018-02-11,Malaysia,15.0
2018-02-12,Malaysia,109.0
2018-02-13,Malaysia,100.0
2018-02-14,Malaysia,238.0
2018-02-15,Malaysia,16.0
2018-02-16,Malaysia,23.0
2018-02-17,Malaysia,9.0
2018-02-18,Malaysia,14.0
2018-02-19,Malaysia,35.0
2018-02-20,Malaysia,80.0
2018-02-21,Malaysia,73.0
2018-02-22,Malaysia,25.0
2018-02-23,Malaysia,31.0
2018-02-24,Malaysia,29.0
2018-02-25,Malaysia,30.0
2018-02-26,Malaysia,30.0
2018-02-27,Malaysia,62.0
2018-02-28,Malaysia,61.0
2018-03-01,Malaysia,23.0
2018-03-02,Malaysia,35.0
2018-03-03,Malaysia,165.0
2018-03-04,Malaysia,53.0
2018-03-05,Malaysia,55.0
2018-03-06,Malaysia,26.0
2018-03-07,Malaysia,40.0
2018-03-08,Malaysia,99.0
2018-03-09,Malaysia,22.0
2018-03-10,Malaysia,71.0
2018-03-11,Malaysia,118.0
2018-03-12,Malaysia,23.0
2018-03-13,Malaysia,43.0
2018-03-14,Malaysia,65.0
2018-03-15,Malaysia,80.0
2018-03-16,Malaysia,38.0
2018-03-17,Malaysia,38.0
2018-03-18,Malaysia,111.0
2018-03-19,Malaysia,28.0
2018-03-20,Malaysia,36.0
2018-03-21,Malaysia,56.0
2018-03-22,Malaysia,149.0
2018-03-23,Malaysia,23.0
2018-03-24,Malaysia,60.0
2018-03-25,Malaysia,25.0
2018-03-26,Malaysia,24.0
2018-03-27,Malaysia,36.0
2018-03-28,Malaysia,71.0
2018-03-29,Malaysia,52.0
2018-03-30,Malaysia,21.0
2018-03-31,Malaysia,58.0
2018-04-01,Malaysia,10.0
2018-04-02,Malaysia,46.0
2018-04-03,Malaysia,53.0
2018-04-04,Malaysia,38.0
2018-04-05,Malaysia,91.0
2018-04-06,Malaysia,20.0
2018-04-07,Malaysia,76.0
2018-04-08,Malaysia,104.0
2018-04-09,Malaysia,43.0
2018-04-10,Malaysia,21.0
2018-04-11,Malaysia,66.0
2018-04-12,Malaysia,192.0
2018-04-13,Malaysia,25.0
2018-04-14,Malaysia,66.0
2018-04-15,Malaysia,50.0
2018-04-16,Malaysia,72.0
2018-04-17,Malaysia,153.0
2018-04-18,Malaysia,116.0
2018-04-19,Malaysia,107.0
2018-04-20,Malaysia,50.0
2018-04-21,Malaysia,131.0
2018-04-22,Malaysia,38.0
2018-04-23,Malaysia,33.0
2018-04-24,Malaysia,41.0
2018-04-25,Malaysia,58.0
2018-04-26,Malaysia,84.0
2018-04-27,Malaysia,79.0
2018-04-28,Malaysia,103.0
2018-04-29,Malaysia,106.0
2018-04-30,Malaysia,36.0
2018-05-01,Malaysia,30.0
2018-05-02,Malaysia,40.0
2018-05-03,Malaysia,31.0
2018-05-04,Malaysia,33.0
2018-05-05,Malaysia,45.0
2018-05-06,Malaysia,187.0
2018-05-07,Malaysia,34.0
2018-05-08,Malaysia,41.0
2018-05-09,Malaysia,13.0
2018-05-10,Malaysia,38.0
2018-05-11,Malaysia,9.0
2018-05-12,Malaysia,114.0
2018-05-13,Malaysia,46.0
2018-05-14,Malaysia,21.0
2018-05-15,Malaysia,60.0
2018-05-16,Malaysia,123.0
2018-05-17,Malaysia,12.0
2018-05-18,Malaysia,13.0
2018-05-19,Malaysia,27.0
2018-05-20,Malaysia,97.0
2018-05-21,Malaysia,14.0
2018-05-22,Malaysia,22.0
2018-05-23,Malaysia,23.0
2018-05-24,Malaysia,11.0
2018-05-25,Malaysia,39.0
2018-05-26,Malaysia,21.0
2018-05-27,Malaysia,90.0
2018-05-28,Malaysia,57.0
2018-05-29,Malaysia,181.0
2018-05-30,Malaysia,37.0
2018-05-31,Malaysia,32.0
2018-06-01,Malaysia,52.0
2018-06-02,Malaysia,84.0
2018-06-03,Malaysia,139.0
2018-06-04,Malaysia,45.0
2018-06-05,Malaysia,18.0
2018-06-06,Malaysia,146.0
2018-06-07,Malaysia,23.0
2018-06-08,Malaysia,22.0
2018-06-09,Malaysia,25.0
2018-06-10,Malaysia,172.0
2018-06-11,Malaysia,21.0
2018-06-12,Malaysia,14.0
2018-06-13,Malaysia,36.0
2018-06-14,Malaysia,12.0
